GUT_GENOME000001_00730	64a70dad74183eadbe02eed61d213625	464	SMART	SM00382		144	325	7.0E-7	T	28-04-2019	IPR003593	AAA+ ATPase domain		
GUT_GENOME000001_00730	64a70dad74183eadbe02eed61d213625	464	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	132	345	1.7E-67	T	28-04-2019	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	GO:0005524	KEGG: 00190+7.1.2.2|KEGG: 00195+7.1.2.2|MetaCyc: PWY-7980
GUT_GENOME000001_00730	64a70dad74183eadbe02eed61d213625	464	SUPERFAMILY	SSF50615		3	77	4.71E-24	T	28-04-2019	IPR036121	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily	GO:0046034|GO:1902600	KEGG: 00190+7.1.2.2|KEGG: 00195+7.1.2.2|MetaCyc: PWY-7980
GUT_GENOME000001_00730	64a70dad74183eadbe02eed61d213625	464	CDD	cd01133	F1-ATPase_beta	77	350	0.0	T	28-04-2019
GUT_GENOME000001_02843	3df2736cbfd4462fa70acc8e4774bdd3	197	Pfam	PF03358	NADPH-dependent FMN reductase	5	134	5.9E-18	T	28-04-2019	IPR005025	NADPH-dependent FMN reductase-like	GO:0016491	
GUT_GENOME000001_02843	3df2736cbfd4462fa70acc8e4774bdd3	197	Gene3D	G3DSA:3.40.50.360		5	196	8.9E-32	T	28-04-2019	IPR029039	Flavoprotein-like superfamily		
GUT_GENOME000001_02843	3df2736cbfd4462fa70acc8e4774bdd3	197	SUPERFAMILY	SSF52218		6	173	3.32E-24	T	28-04-2019	IPR029039	Flavoprotein-like superfamily		
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Coils	Coil		110	130	-	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Pfam	PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	169	218	5.1E-16	T	28-04-2019	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0004812|GO:0005524|GO:0043039	
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	SUPERFAMILY	SSF81271		2	61	1.14E-13	T	28-04-2019	IPR012676	TGS-like		KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	SUPERFAMILY	SSF55681		242	524	1.63E-96	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Pfam	PF02824	TGS domain	2	61	1.1E-10	T	28-04-2019	IPR004095	TGS		KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Pfam	PF03129	Anticodon binding domain	539	628	1.5E-25	T	28-04-2019	IPR004154	Anticodon-binding		
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	SUPERFAMILY	SSF55186		64	240	1.83E-65	T	28-04-2019	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily	GO:0000166	
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	CDD	cd00771	ThrRS_core	242	537	0.0	T	28-04-2019	IPR033728	Threonine-tRNA ligase catalytic core domain		KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Gene3D	G3DSA:3.30.930.10		222	529	2.2E-132	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Gene3D	G3DSA:3.40.50.800		530	638	7.6E-37	T	28-04-2019	IPR036621	Anticodon-binding domain superfamily		
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Gene3D	G3DSA:3.30.980.10		69	220	7.2E-66	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	SUPERFAMILY	SSF52954		527	632	6.04E-35	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Hamap	MF_00184	Threonine--tRNA ligase [thrS].	66	632	34.771	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Gene3D	G3DSA:3.30.54.20		130	186	7.2E-66	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	PRINTS	PR01047	Threonyl-tRNA synthetase signature	505	518	6.5E-51	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	PRINTS	PR01047	Threonyl-tRNA synthetase signature	328	356	6.5E-51	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	PRINTS	PR01047	Threonyl-tRNA synthetase signature	361	384	6.5E-51	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	PRINTS	PR01047	Threonyl-tRNA synthetase signature	532	544	6.5E-51	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	PRINTS	PR01047	Threonyl-tRNA synthetase signature	462	490	6.5E-51	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	SMART	SM00863		169	218	1.6E-25	T	28-04-2019	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0004812|GO:0005524|GO:0043039	
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	CDD	cd00860	ThrRS_anticodon	537	627	8.377E-41	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	ProSiteProfiles	PS50862	Aminoacyl-transfer RNA synthetases class-II family profile.	267	532	31.979	T	28-04-2019	IPR006195	Aminoacyl-tRNA synthetase, class II		
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	CDD	cd01667	TGS_ThrRS_N	2	62	2.81934E-22	T	28-04-2019
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Gene3D	G3DSA:3.10.20.30		1	64	9.2E-20	T	28-04-2019	IPR012675	Beta-grasp domain superfamily		
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	TIGRFAM	TIGR00418	thrS: threonine--tRNA ligase	72	629	2.2E-224	T	28-04-2019	IPR002320	Threonine-tRNA ligase, class IIa	GO:0004829|GO:0005524|GO:0005737|GO:0006435	KEGG: 00970+6.1.1.3
GUT_GENOME000001_01370	ba349e6180ca07fb95f7119c1fe7d693	639	Pfam	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	317	527	1.3E-39	T	28-04-2019	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	GO:0000166|GO:0004812|GO:0005524|GO:0006418	
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	Hamap	MF_00365	DNA replication and repair protein RecF [recF].	1	371	86.748	T	28-04-2019	IPR001238	DNA-binding, RecF	GO:0003697|GO:0005524|GO:0006281	
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	Pfam	PF02463	RecF/RecN/SMC N terminal domain	3	341	1.3E-15	T	28-04-2019	IPR003395	RecF/RecN/SMC, N-terminal		
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	TIGRFAM	TIGR00611	recf: DNA replication and repair protein RecF	1	361	6.9E-104	T	28-04-2019	IPR001238	DNA-binding, RecF	GO:0003697|GO:0005524|GO:0006281	
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	SUPERFAMILY	SSF52540		1	366	3.08E-40	T	28-04-2019	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	Gene3D	G3DSA:1.20.1050.90		119	307	1.4E-106	T	28-04-2019
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	Coils	Coil		207	227	-	T	28-04-2019
GUT_GENOME000001_00951	2402bdee0461699d4c0952391a683c10	371	Gene3D	G3DSA:3.40.50.300		6	340	1.4E-106	T	28-04-2019
GUT_GENOME000001_00386	374a2e3cdc6f9614cf5fd9bd8d0c7350	149	Gene3D	G3DSA:3.90.79.10		6	130	7.5E-22	T	28-04-2019
GUT_GENOME000001_00386	374a2e3cdc6f9614cf5fd9bd8d0c7350	149	Pfam	PF00293	NUDIX domain	8	112	6.8E-12	T	28-04-2019	IPR000086	NUDIX hydrolase domain	GO:0016787	
GUT_GENOME000001_00386	374a2e3cdc6f9614cf5fd9bd8d0c7350	149	ProSiteProfiles	PS51462	Nudix hydrolase domain profile.	2	129	11.141	T	28-04-2019	IPR000086	NUDIX hydrolase domain	GO:0016787	
GUT_GENOME000001_00386	374a2e3cdc6f9614cf5fd9bd8d0c7350	149	CDD	cd03673	Ap6A_hydrolase	4	129	1.37943E-41	T	28-04-2019
GUT_GENOME000001_00386	374a2e3cdc6f9614cf5fd9bd8d0c7350	149	SUPERFAMILY	SSF55811		2	125	2.3E-19	T	28-04-2019	IPR015797	NUDIX hydrolase-like domain superfamily	GO:0016787	
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	Gene3D	G3DSA:1.10.1200.10		1	75	4.1E-28	T	28-04-2019	IPR036736	ACP-like superfamily		
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	SUPERFAMILY	SSF47336		2	74	1.44E-23	T	28-04-2019	IPR036736	ACP-like superfamily		
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	Pfam	PF00550	Phosphopantetheine attachment site	3	71	1.5E-18	T	28-04-2019	IPR009081	Phosphopantetheine binding ACP domain		
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	Hamap	MF_01217	Acyl carrier protein [acpP].	1	75	19.393	T	28-04-2019	IPR003231	Acyl carrier protein (ACP)	GO:0006633	Reactome: R-HSA-389661|Reactome: R-HSA-611105|Reactome: R-HSA-6799198|Reactome: R-HSA-77289
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	TIGRFAM	TIGR00517	acyl_carrier: acyl carrier protein	2	75	1.4E-27	T	28-04-2019	IPR003231	Acyl carrier protein (ACP)	GO:0006633	Reactome: R-HSA-389661|Reactome: R-HSA-611105|Reactome: R-HSA-6799198|Reactome: R-HSA-77289
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	ProSiteProfiles	PS50075	Carrier protein (CP) domain profile.	1	75	25.739	T	28-04-2019	IPR009081	Phosphopantetheine binding ACP domain		
GUT_GENOME000001_02212	0e2eb668b1920ea06723792e92cc8eea	75	ProDom	PD000887	CARRIER ACYL PHOSPHOPANTETHEINE ACP ACID FATTY BIOSYNTHESIS LIPID SYNTHESIS CHLOROPLAST	32	72	1.0E-10	T	28-04-2019	IPR003231	Acyl carrier protein (ACP)	GO:0006633	Reactome: R-HSA-389661|Reactome: R-HSA-611105|Reactome: R-HSA-6799198|Reactome: R-HSA-77289
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	ProDom	PD002389	RIBOSOMAL RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN L20 50S L20 CHLOROPLAST BACTERIAL ORGANELLE	23	68	2.0E-15	T	28-04-2019
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	Gene3D	G3DSA:1.10.1900.20		56	118	2.4E-31	T	28-04-2019	IPR035566	Ribosomal protein L20, C-terminal		Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	ProSitePatterns	PS00937	Ribosomal protein L20 signature.	54	70	-	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	SUPERFAMILY	SSF74731		3	116	7.72E-48	T	28-04-2019	IPR035566	Ribosomal protein L20, C-terminal		Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	TIGRFAM	TIGR01032	rplT_bact: ribosomal protein bL20	1	114	2.5E-48	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	Pfam	PF00453	Ribosomal protein L20	3	109	1.8E-47	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	PRINTS	PR00062	Ribosomal protein L20 signature	75	101	1.2E-38	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	PRINTS	PR00062	Ribosomal protein L20 signature	12	41	1.2E-38	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	PRINTS	PR00062	Ribosomal protein L20 signature	42	71	1.2E-38	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	CDD	cd07026	Ribosomal_L20	10	111	4.79293E-52	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	Gene3D	G3DSA:1.10.720.90		2	55	3.4E-21	T	28-04-2019
GUT_GENOME000001_01366	737a684c79cb70d5bbff3077fea8bded	118	Hamap	MF_00382	50S ribosomal protein L20 [rplT].	2	115	28.893	T	28-04-2019	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005840|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	CDD	cd01516	FBPase_glpX	2	315	2.70968E-172	T	28-04-2019	IPR004464	Fructose-1,6-bisphosphatase class 2/Sedoheputulose-1,7-bisphosphatase	GO:0006071|GO:0006094|GO:0042132	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	Gene3D	G3DSA:3.30.540.10		7	315	2.9E-129	T	28-04-2019
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	TIGRFAM	TIGR00330	glpX: fructose-1,6-bisphosphatase, class II	1	321	2.3E-124	T	28-04-2019	IPR004464	Fructose-1,6-bisphosphatase class 2/Sedoheputulose-1,7-bisphosphatase	GO:0006071|GO:0006094|GO:0042132	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	Gene3D	G3DSA:3.40.190.90		124	288	2.9E-129	T	28-04-2019
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	Pfam	PF03320	Bacterial fructose-1,6-bisphosphatase, glpX-encoded	3	315	2.0E-136	T	28-04-2019	IPR004464	Fructose-1,6-bisphosphatase class 2/Sedoheputulose-1,7-bisphosphatase	GO:0006071|GO:0006094|GO:0042132	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	SUPERFAMILY	SSF56655		1	319	1.01E-101	T	28-04-2019
GUT_GENOME000001_00711	85e351fa51eb88166323716dd7527189	333	PIRSF	PIRSF004532		1	325	7.9E-140	T	28-04-2019	IPR004464	Fructose-1,6-bisphosphatase class 2/Sedoheputulose-1,7-bisphosphatase	GO:0006071|GO:0006094|GO:0042132	KEGG: 00010+3.1.3.11|KEGG: 00030+3.1.3.11|KEGG: 00051+3.1.3.11|KEGG: 00680+3.1.3.11|KEGG: 00710+3.1.3.11|MetaCyc: PWY-5484
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	PRINTS	PR00315	GTP-binding elongation factor signature	78	88	4.0E-14	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	PRINTS	PR00315	GTP-binding elongation factor signature	130	139	4.0E-14	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	PRINTS	PR00315	GTP-binding elongation factor signature	10	23	4.0E-14	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	PRINTS	PR00315	GTP-binding elongation factor signature	94	105	4.0E-14	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	PRINTS	PR00315	GTP-binding elongation factor signature	53	61	4.0E-14	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	SMART	SM00838		402	490	2.7E-4	T	28-04-2019	IPR000640	Elongation factor EFG, domain V-like		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Gene3D	G3DSA:3.30.70.870		290	371	8.7E-35	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	CDD	cd03699	EF4_II	195	280	7.6827E-45	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	SUPERFAMILY	SSF52540		4	227	7.44E-54	T	28-04-2019	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	CDD	cd16260	EF4_III	297	372	4.0274E-46	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	TIGRFAM	TIGR01393	lepA: elongation factor 4	7	600	0.0	T	28-04-2019	IPR006297	Elongation factor 4	GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	SUPERFAMILY	SSF54980		403	498	5.28E-26	T	28-04-2019	IPR035647	EF-G domain III/V-like		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Pfam	PF03144	Elongation factor Tu domain 2	209	279	8.3E-16	T	28-04-2019	IPR004161	Translation elongation factor EFTu-like, domain 2	GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Pfam	PF06421	GTP-binding protein LepA C-terminus	492	598	1.7E-51	T	28-04-2019	IPR013842	GTP-binding protein LepA, C-terminal		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Pfam	PF00009	Elongation factor Tu GTP binding domain	7	185	3.8E-53	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	8	179	7.4E-19	T	28-04-2019	IPR005225	Small GTP-binding protein domain	GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	CDD	cd03709	lepA_C	405	484	2.56363E-44	T	28-04-2019	IPR035654	Elongation factor 4, domain IV		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	SUPERFAMILY	SSF54980		296	374	1.04E-16	T	28-04-2019	IPR035647	EF-G domain III/V-like		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Gene3D	G3DSA:3.40.50.300		3	189	1.0E-72	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Hamap	MF_00071	Elongation factor 4 [lepA].	1	601	303.937	T	28-04-2019	IPR006297	Elongation factor 4	GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	ProSiteProfiles	PS51722	Translational (tr)-type guanine nucleotide-binding (G) domain profile.	6	188	60.882	T	28-04-2019	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	CDD	cd01890	LepA	9	187	2.06323E-129	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Gene3D	G3DSA:2.40.30.10		190	289	1.7E-38	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Gene3D	G3DSA:3.30.70.3380		372	483	4.6E-42	T	28-04-2019
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Pfam	PF00679	Elongation factor G C-terminus	403	490	2.6E-24	T	28-04-2019	IPR000640	Elongation factor EFG, domain V-like		
GUT_GENOME000001_00244	60ea9422a968edb8e3327fe2e4e8065a	601	Gene3D	G3DSA:3.30.70.2570		484	558	6.4E-35	T	28-04-2019	IPR038363	LepA, C-terminal domain superfamily		
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	Gene3D	G3DSA:3.30.70.20		671	785	2.1E-43	T	28-04-2019
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	PIRSF	PIRSF000159		1	1184	0.0	T	28-04-2019	IPR011895	Pyruvate-flavodoxin oxidoreductase	GO:0005506|GO:0016903|GO:0022900|GO:0055114	
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	Gene3D	G3DSA:3.40.50.920		259	414	5.4E-61	T	28-04-2019	IPR009014	Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II	GO:0003824	
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	SUPERFAMILY	SSF52518		5	258	7.95E-76	T	28-04-2019	IPR029061	Thiamin diphosphate-binding fold		
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	SUPERFAMILY	SSF52922		259	410	1.43E-49	T	28-04-2019	IPR009014	Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II	GO:0003824	
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	Gene3D	G3DSA:3.40.920.10		415	626	1.9E-92	T	28-04-2019	IPR002869	Pyruvate-flavodoxin oxidoreductase, central domain	GO:0016491|GO:0055114	
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	Coils	Coil		939	959	-	T	28-04-2019
GUT_GENOME000001_02836	f48ab29eab3574b145c31638131d7e62	1184	CDD	cd07034	TPP_PYR_PFOR_IOR-alpha_like	10	173	9.73108E-50	T	28-04-2019
